country,country_name,oecd_member,eu_member,election_date,party,party_name,party_abbrev,party_fam,percent_vote,absol_seats,total_seats,percent_uncoded,bonds_positive,bonds_negative,anti_imperialism,milit_positive,milit_negative,peace,intl_positive,ec_eu_positive,intl_negative,ec_eu_negative,freedom_hr,democracy,constit_positive,constit_negative,decentralize,centralize,gvmt_efficiency,corruption,polit_authority,free_market,incentives,regulation,econ_planning,state_collab,protect_positive,protect_negative,econ_goals,demand_side,econ_growth,infrastruct_tech,controlled_econ,nationalization,econ_orthodoxy,marxism,anti_growth,environ,culture,equality,welfare_state,welfare_less,education,education_less,nation_positive,nation_negative,moralism,moralism_negative,law_and_order,civic_mind,multiculture,multiculture_negative,labor_positive,labor_negative,agriculture,white_collar,marginalized_general,demographic_groups,axis_position,plan_eco,mark_eco,welfare,int_peace
11,Sweden,Member,Non-member,1979-09-16,11620,Moderate Coalition Party,MSP,Conservative,20.343,73,349,NA,0.8,0,0,0.8,0,0,0.8,0.8,0,0,10.3,1.6,0,0.8,0,1.6,2.4,0,0,10.3,8.700000000000001,0,0,0,0,0,3.2,0,0.8,0,0,0,4.8,0,0,12.7,4.8,4.8,7.100000000000001,0,7.100000000000001,0,0,0,1.6,0,3.2,0,0.8,0,0,0,0.8,0,0,1.6,23.1,0,15.1,11.9,0
11,Sweden,Member,Non-member,1979-09-16,11810,Centre Party,CP,Agrarian,18.07,64,349,NA,0.4,0,0,0.4,0,1.8,3.6,0,0,0,1.8,2.9,0,0,6.4,0,0,0,0,1.1,5.4,1.8,1.4,0,0,0,1.8,0,2.1,2.5,0,0,0.7000000000000001,0,0,14.3,3.2,4.600000000000001,7.9,0,7.100000000000001,0,0,0,6.8,0,1.8,0.4,2.9,0,0,0,10,0,1.8,3.2,-8.1,3.2,1.8,12.5,1.8
11,Sweden,Member,Non-member,1982-09-19,11220,Left Communists Party,VPK,Leftist,5.561,20,349,NA,0.5,0,0,0,3.9,8.2,1.9,0,0,0,0.5,2.9,0,2.9,0,0.5,0,0,0,0,0,5.3,0,0,1.5,0,4.4,0,1.5,1.5,6.8,1.5,0,0,0,10.6,0,13.5,10.1,0,0,0,0,0,0,0,2.9,0,0,0,1,0,0,0,0.5,2.9,-39.7,12.1,0,23.6,12.1
11,Sweden,Member,Non-member,1982-09-19,11320,Social Democratic Labour Party,SAP,Social Democratic,45.606,166,349,NA,0,2.4,0,0,0,6.4,2.4,0,0,0,2.4,5.600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0.8,0.8,2.4,0,4,0,0,12.9,0,7.3,12.1,1.6,0,0,0,0,0,0,0,3.2,0,0,0.8,0,0,0,0,1.6,-18.5,2.4,4,19.4,8.8
11,Sweden,Member,Non-member,1982-09-19,11420,People’s Party,FP,Liberal,5.901,21,349,NA,0,0,0,0,0,4.1,4.1,0,0,0,10.6,6.5,0,0,3.3,0,0.8,0,0,6.5,2.4,0,0,0,0,0.8,1.6,0,2.4,0,0,0,7.3,0,0,2.4,1.6,13,8.9,0.8,3.3,0,0,0,3.3,0,0.8,0,4.1,0,0.8,2.4,0,0,0,0,4.8,0,13.8,21.9,4.1
11,Sweden,Member,Non-member,1982-09-19,11620,Moderate Coalition Party,MSP,Conservative,23.644,86,349,NA,0.7000000000000001,1.4,0,2.9,0,2.1,1.4,0.7000000000000001,0,0,5.7,2.1,0,1.4,0,0.7000000000000001,6.4,0,0,11.4,5.7,0,0,0,0,0,2.1,0,0.7000000000000001,0,0,0,12.1,0,0,3.6,2.9,0.7000000000000001,7.100000000000001,3.6,7.9,0,0,0,0.7000000000000001,0,3.6,0,0.7000000000000001,0,0,0,2.1,0,0,1.4,25.1,0,23.5,7.8,3.5
11,Sweden,Member,Non-member,1982-09-19,11810,Centre Party,CP,Agrarian,15.476,56,349,NA,1.5,0,0,0.9,0,4.4,3.2,0.3,0,0,0.6,0.9,0,0,7,0,1.5,0,0,2.3,5.3,0.9,1.2,0.3,0.3,0,3.8,0,3.8,2.9,0,0,2.9,0,0,14.6,0.9,2.3,10.5,0,9.9,0,0,0,3.2,0,2.1,0,1.5,0,0,0,6.4,0,0.3,0.3,-14,2.1,5.2,12.8,4.4
11,Sweden,Member,Non-member,1985-09-15,11220,Left Communists Party,VPK,Leftist,5.36,19,349,27.5,0,0,0,0,0.8,4.2,3,0,0,0,0,3.8,0,0,1.3,0,0,0,0,0,0,11,0.8,0,0,0,0.8,0,1.3,0.8,0.8,5.100000000000001,1.3,0,0,13.1,0.4,13.6,5.5,0,2.5,0,0.8,0,0,0,0,0,0,0,1.3,0,0,0,0,0,-36.7,12.6,1.3,19.1,5
11,Sweden,Member,Non-member,1985-09-15,11320,Social Democratic Labour Party,SAP,Social Democratic,44.684,159,349,29.6,0,0,0,1.2,0,3.7,9.9,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,0,0,0,0,0,3.7,0,6.2,3.7,0,0,8.6,0,0,9.9,2.5,0,16,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.1,0,9.8,16,3.7
11,Sweden,Member,Non-member,1985-09-15,11420,People’s Party,FP,Liberal,14.231,51,349,18.9,0,0,0,1.5,0,3,6,0,0,0,5.5,0,0,0,1,0,0,0,0,12.9,6.5,0,0,0,0,0,0,0,0.5,0,0,0,11.9,0,0,6.5,4,3.5,13.4,0,4,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,12.9,0,24.8,16.9,3
11,Sweden,Member,Non-member,1985-09-15,11520,Christian Democratic Coalition,KDS,Religious Democratic,0.28,1,349,4.545,0,0,0,0,0,2.273,9.091,2.273,0,0,9.091,4.545,0,0,2.273,0,2.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.091,0,0,11.364,4.545,6.818000000000001,13.636,0,0,0,0,0,6.818000000000001,0,0,0,0,0,0,0,0,0,9.091,2.273,-4.545,0,9.091,20.455,2.273
11,Sweden,Member,Non-member,1985-09-15,11620,Moderate Coalition Party,MSP,Conservative,21.328,76,349,1,0,0,0,2.9,0,1.9,1,1,0,0,5.8,1.9,0,0,3.8,0,0,0,0,21.2,15.4,0,0,0,0,0,1,0,0,0,0,0,9.6,0,0,4.8,1.9,0,2.9,1,3.8,0,0,0,9.6,0,5.8,0,0,0,0,0,3.8,0,0,0,59.8,0,30.8,2.9,1.9
11,Sweden,Member,Non-member,1985-09-15,11810,Centre Party,CP,Agrarian,12.13,43,349,6,0.6,0,0,0,0,1.8,1.8,0,0,0,3,0,0,0,11.9,0,0.6,0,1.8,3,2.4,0,0,0,0,0,0,0,6,3,0,0,9.5,0,0,15.5,1.2,3,14.9,0,7.100000000000001,0,1.2,0,1.8,0,1.2,0.6,0,0,0,0,2.4,0,0,0,-1.1,0,12.5,17.9,1.8
11,Sweden,Member,Non-member,1988-09-18,11110,Green Ecology Party,MP,Ecological,5.526,20,349,32.4,0,0,0,0,0,0,9.9,0,0,1.4,0,0,0,0,2.8,0,0,0,0,0,2.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1.4,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.4,1.4,0,11.3,0
11,Sweden,Member,Non-member,1988-09-18,11220,Left Communists Party,VPK,Leftist,5.844,21,349,23.6,0,0,0,0,0.9,5.2,7.9,0,0,2.2,0,1.3,0,0,1.3,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0.9,1.3,1.7,0.4,1.3,0,0,12.2,6.600000000000001,6.100000000000001,10,0,2.2,0,0,0,0,0,1.3,0,0,0,4.7,0,0,0,0,3.5,-37.4,7.4,1.3,16.1,6.100000000000001
11,Sweden,Member,Non-member,1988-09-18,11320,Social Democratic Labour Party,SAP,Social Democratic,43.207,156,349,14.3,0,0,0,0,0,1.6,1.6,1.6,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,6.3,0,0,15.9,9.5,15.9,23.8,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.9,0,6.3,39.7,1.6
11,Sweden,Member,Non-member,1988-09-18,11420,People’s Party,FP,Liberal,12.202,44,349,16.1,0,0,0,0,0,0,16.1,0.7000000000000001,0,0,4.3,0,0,0,4.3,0,0,0,0,8.700000000000001,7.4,0,0,0,0,0,0,0,2,2.7,0,0,2,0,0,9.7,5.7,1,12,0,4.7,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,-7.7,0,10.7,13,0
11,Sweden,Member,Non-member,1988-09-18,11620,Moderate Coalition Party,MSP,Conservative,18.297,66,349,24.6,0,0,0,3.8,0,0.5,3.3,4.9,0,0,4.9,0.5,0,0,0,2.2,0,0,0,6,8.2,0,0,0,0,0,0.5,0,0.5,0.5,0,0,8.2,0,0,8.2,1.6,0,1.6,0,2.2,0,1.1,0,3.3,0,9.3,0,0,0,0,0,2.7,0,0,1.1,36.7,0,14.2,1.6,0.5
11,Sweden,Member,Non-member,1988-09-18,11810,Centre Party,CP,Agrarian,11.3,42,349,10.4,0,0,0,0,0,1,3.1,0,0,0,0,0,0,0,6.3,0,0,0,0,3.1,3.1,0,0,0,0,0,0,0,1,0,0,0,5.2,0,0,26,5.2,9.4,6.3,0,12.5,0,0,0,1,0,5.2,0,0,0,0,0,1,0,0,0,-5.3,0,8.3,15.7,1
11,Sweden,Member,Non-member,1991-09-15,11110,Green Ecology Party,MP,Ecological,3.383,0,349,12.644,1.149,0,0,0,4.598,1.149,4.598,0,0,9.195,8.046,9.195,0,0,0,0,0,0,0,0,0,1.149,0,0,0,0,0,0,1.149,0,0,0,1.149,0,0,37.931,2.299,4.598,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,0,0,0,0,-12.644,1.149,1.149,4.598,5.747
11,Sweden,Member,Non-member,1991-09-15,11220,Left Party,V,Leftist,4.513,16,349,10.145,0,0,2.174,0,1.449,0.725,10.145,1.449,0,2.899,0,7.246,0,0,0,0,0,0,0,0,0,3.623,0,0,0,0,0,0,3.623,0.725,0,0.725,0,0,0,15.942,1.449,7.971,9.42,0,2.174,0,0,0,0,0,0,0,0,0,5.072,0,0.725,0,2.174,10.145,-42.754,3.623,0,17.391,2.174
11,Sweden,Member,Non-member,1991-09-15,11320,Social Democratic Labour Party,SAP,Social Democratic,37.705,138,349,21.538,0,0,0,0,0,0,6.154,3.077,0,0,0,3.077,0,0,0,0,0,0,3.077,0,1.538,0,0,0,0,0,0.769,0,3.077,3.846,0,0,5.385,0,0,11.538,0,15.385,4.615,0,0.769,0,3.846,0,0,0,0,0,0,0,5.385,0,0,0,2.308,4.615,-6.154,0,5.385,20,0
11,Sweden,Member,Non-member,1991-09-15,11420,Liberal People’s Party,FP,Liberal,9.128,33,349,22.143,0,0,0,0,0,0,5.357,7.5,0,0,13.571,6.429,0,0,0,0,0,0,0,5.357,3.214,0.357,0,0,0,0,1.071,0,1.429,0.714,0,0,0.357,0,0,4.286,0.357,7.857,2.5,0,2.5,0,0.357,0,0,0,0,0,0,0,1.786,0,0,0,1.429,11.429,3.929,0.357,5.714,10.357,0
11,Sweden,Member,Non-member,1991-09-15,11520,Christian Democratic Community Party,KdS,Religious Democratic,7.135,26,349,4.545,0,0,0,0,0,2.273,9.091,2.273,0,0,9.091,4.545,0,0,2.273,0,2.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.091,0,0,11.364,4.545,6.818000000000001,13.636,0,0,0,0,0,6.818000000000001,0,0,0,0,0,0,0,0,0,9.091,2.273,-4.545,0,9.091,20.455,2.273
11,Sweden,Member,Non-member,1991-09-15,11620,Moderate Coalition Party,MSP,Conservative,21.924,80,349,5.729,0.521,0,0,3.125,0,0,1.042,7.813,0,0,7.813,1.042,0,0,0,0,3.125,0,0,7.813,9.375,0,0,0,0,0,0,0,0,0,0,0,15.104,0,0,3.646,1.563,2.604,2.083,0,8.333,0,2.604,0,2.083,0,8.333,0,0,0,0,0,3.125,0,1.042,2.083,43.75,0,22.917,4.688,0
11,Sweden,Member,Non-member,1991-09-15,11810,Centre Party,CP,Agrarian,8.503,31,349,6.977,0,0,0,0,0,0.775,1.55,0.775,0,0,2.326,3.876,0,0,3.101,0,0,0,0.775,0.775,6.202,0,0,0,0,0,0.775,0,4.651,7.752,0,0,2.326,0,0,22.481,1.55,11.628,6.202,0,2.326,0,1.55,0,0.775,0,6.202,0,0,0,0.775,0,0.775,0,0.775,2.326,5.426,0,3.101,17.829,0.775
11,Sweden,Member,Non-member,1991-09-15,11951,New Democracy,NyD,Special Issue,6.732,25,349,5.755,5.755,0,0,1.439,0,0.36,0.719,2.158,0,0,8.993,4.317,1.079,0,1.079,0,10.791,0,0,3.237,5.396,1.799,0,0,0,0,0,0,0,5.036,0,0,19.424,0,0,3.597,0,2.518,0.36,0,2.518,0,0.719,0,6.115,0,6.475000000000001,0,0,0,0,0,0,0,0,0.36,42.806,1.799,22.662,2.878,0.36
11,Sweden,Member,Non-member,1994-09-18,11110,Green Ecology Party,MP,Ecological,5.023,18,349,7.5,0,0,0,0,2.5,0,0,0,0,6.25,0,1.25,1.25,0,0,0,0,0,0,0,0,10,0,0,0,0,1.25,0,1.25,0,0,0,12.5,0,0,33.75,0,16.25,5,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,-6.25,10,12.5,21.25,2.5
11,Sweden,Member,Non-member,1994-09-18,11220,Left Party,V,Leftist,6.174,22,349,9.659,0,0,0,0,0,0,3.977,0,0,5.114,0.5680000000000001,6.818000000000001,0,0,0,0,0,0,0,0,0,9.091,1.136,0,0,0,0,1.136,8.523,0.5680000000000001,0,0,2.841,0,0,13.068,2.273,21.023,5.682,0,1.136,0,0,0,0,0,0,0,0,0,2.841,0,0,0,0,4.545,-27.273,10.227,2.841,26.705,0
11,Sweden,Member,Non-member,1994-09-18,11320,Social Democratic Labour Party,SAP,Social Democratic,45.25,161,349,8.738,0,0,0,0,0,0,6.311,3.398,0,0,1.456,1.456,0,0,0,0,0,0,3.398,1.942,1.456,0,0,0,0,0,3.883,0,12.136,7.282,0,0,17.476,0,0,1.942,0,11.165,0.485,0,1.942,0,0.485,0,0.971,0,0.971,7.282,0,0,1.456,0,0,0,0.485,3.883,23.786,0,19.417,11.65,0
11,Sweden,Member,Non-member,1994-09-18,11420,Liberal People’s Party,FP,Liberal,7.192,26,349,12.5,0,0,0,0,1.563,0,2.604,4.688,0,0,5.208,2.083,0,0,0,0,1.042,0,0,5.729,7.813,0,0,0,0,0,1.563,0,0.521,4.167,0,0,10.417,0,0,3.646,1.042,26.563,2.083,0,3.646,0,2.083,0,0,0,0,0,0,0,0,0,0,0,0,1.042,19.271,0,16.146,28.646,1.563
11,Sweden,Member,Non-member,1994-09-18,11520,Christian Democratic Community Party,KdS,Religious Democratic,4.068000000000001,15,349,3.488,0,0,0,0,0,0,6.977,5.814,0,0,2.326,1.163,0,0,0,0,0,0,0,5.814,4.651,1.163,0,0,0,0,0,0,3.488,0,0,0,2.326,0,0,11.628,4.651,23.256,6.977,0,0,0,0,0,12.791,0,2.326,0,0,0,0,0,0,0,0,1.163,13.953,1.163,8.14,30.233,0
11,Sweden,Member,Non-member,1994-09-18,11620,Moderate Coalition Party,MSP,Conservative,22.38,80,349,7.538,1.005,0,0,1.508,0,1.508,4.02,15.578,0,0,8.040000000000001,0,0,0,0.503,0,3.015,0,0,12.06,4.523,0,0,0,0,0,1.508,0,1.508,1.508,0,0,16.583,0,0,3.518,1.005,1.508,0,0,4.523,0,0,0,2.513,0,5.025,0,0,0,0,0,1.005,0,0,0.503,40.201,0,28.643,1.508,1.508
11,Sweden,Member,Non-member,1994-09-18,11810,Centre Party,CP,Agrarian,7.653,27,349,1.818,0.606,0,0,0,0,0.606,1.818,3.03,0,0.606,4.242,5.455,0,0,4.242,0,0,0,3.03,3.03,9.091,0,0.606,0,0,0,2.424,0,1.212,1.818,0,0,11.515,0,0,21.818,0,18.182,0,0,1.818,0,0.606,0,0.606,0,0,0,0,0,0,0,0.606,0,0.606,0.606,21.818,0.606,14.545,18.182,0.606
11,Sweden,Member,Member,1998-09-21,11110,Green Ecology Party,MP,Ecological,4.5,16,349,5.556,0,0,0,0,5.556,0,6.944,0,0,9.722,0,6.944,0,0,0,0,0,0,0,0,0,8.333,0,0,0,0,0,0,1.389,0,0,0,2.778,0,0,30.556,2.778,8.333,9.722,0,1.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.111,8.333,2.778,18.056,5.556
11,Sweden,Member,Member,1998-09-21,11220,Left Party,V,Leftist,11.99,43,349,9.668,0,0,0,0,0,1.813,6.949,0,0,3.323,1.511,4.23,0,0,2.719,0,1.208,0,0,0,0.604,6.949,0,0,0,0,0.604,0.302,5.74,0,3.021,0,0.604,0,0,15.71,1.511,14.199,12.387,0,2.115,0,0,0,0,0,0,0,0,0,1.208,0,0,0,0,3.625,-35.952,9.97,0.604,26.586,1.813
11,Sweden,Member,Member,1998-09-21,11320,Social Democratic Labour Party,SAP,Social Democratic,36.39,131,349,12.5,2.734,0,0,0,0,0,4.297,4.688,0,0,1.172,2.344,0,0,0.391,0,0,0,0,0.391,3.906,0,0,0,0,0,0.391,0,7.422000000000001,3.125,0,0,10.156,0,0,1.953,1.172,10.938,12.5,0,7.813,0,0,0,0.391,0,1.563,7.031000000000001,0,0,1.172,0,0,0,0,1.953,-3.516,0,10.547,23.438,0
11,Sweden,Member,Member,1998-09-21,11420,Liberal People’s Party,FP,Liberal,4.72,17,349,26.19,0,0,0,0,0,3.571,3.571,3.571,0,0,5.952,0,0,0,3.571,0,0,0,0,3.571,5.952,0,0,0,0,0,0,0,0,1.19,0,0,9.524,0,0,5.952,0,7.143,3.571,0,5.952,0,0,0,2.381,0,3.571,1.19,0,0,1.19,0,0,0,0,2.381,14.286,0,13.095,10.714,3.571
11,Sweden,Member,Member,1998-09-21,11520,Christian Democrats,Kd,Religious Democratic,11.77,42,349,5.988,0,0,0,0,0,0,1.796,0.599,0,0,0.599,0.599,0,0,1.198,0,0,0,0,2.395,2.395,0,0,0,0,0,0.599,0,2.395,0,0,0,13.772,0,0,10.778,0,7.784,18.563,0,10.18,0,0,0,7.186,0,9.581,0,0,0,0,0,0,0,0,3.593,4.79,0,16.168,26.347,0
11,Sweden,Member,Member,1998-09-21,11620,Moderate Coalition Party,MSP,Conservative,22.9,82,349,10.18,0.299,0,0,0,0,1.198,0.599,9.281,0,0,4.192,0,0,0,0.599,0,2.096,0,0,11.976,8.084,0,0,0,0,0,0,0,1.198,3.892,0,0,15.868,0,0,2.994,10.778,4.79,0,0,5.988,0,0,0,0.299,0,4.79,0,0,0,0,0,0.299,0,0.299,0.299,37.425,0,27.844,4.79,1.198
11,Sweden,Member,Member,1998-09-21,11810,Centre Party,CP,Agrarian,5.13,18,349,4.132,0,0,0,0,0.413,0.413,1.24,1.653,0,2.479,0.413,0.413,0,0,14.463,0,0.8260000000000001,0,0,6.198,13.223,0.8260000000000001,0,0,0,0,0.413,0,0.413,1.653,1.653,0,2.893,0,0,11.57,0.413,8.264,6.612,0,7.438,0,0,0,1.653,0,4.132,2.479,0,0,0.413,0,1.24,0,0.8260000000000001,1.24,11.57,2.479,9.091,14.876,0.8260000000000001
11,Sweden,Member,Member,2002-09-15,11110,Green Ecology Party,MP,Ecological,4.646,17,349,5.59,0,0,0,0,3.106,0.621,8.075,0,0,4.348,1.242,3.727,0,0,1.863,0,0,0,0,0,4.348,0.621,0,0,0,0,0,0,0,1.242,0,0,0,0,0,27.95,2.484,11.18,11.801,0,2.484,0,0,0,0,0,0,0,0,0,1.242,0,0,0,0,8.075,-26.087,0.621,0,22.981,3.727
11,Sweden,Member,Member,2002-09-15,11220,Left Party,V,Leftist,8.388,30,349,7.617,0,0,0,0,0,0.491,5.897,0,0.246,1.966,0,5.651,0,0,0.246,0,0.246,0,0,0,0.491,4.177,0.491,0,0,0,0,0.246,0.983,0.737,0.246,1.72,0,0,0,9.828,1.72,15.233,8.354000000000001,0,0.246,0,0,0,0,0,0.246,0.737,0,0,7.862,0,0,0.491,3.44,20.393,-33.661,4.914,0,23.587,0.491
11,Sweden,Member,Member,2002-09-15,11320,Social Democratic Labour Party,SAP,Social Democratic,39.854,144,349,8.791,0.733,0,0,0,0,0.733,6.593,1.099,0,0,1.099,2.564,0,0,1.099,0,0.366,0,0,2.198,1.832,0.366,0,0,0,0,0,0,0.733,2.198,0,0,2.198,0,0,5.128,8.425,5.861,9.89,0,10.989,0,0,0,0,0,6.593,4.396,0.733,0,5.495,0,0,0,1.465,8.425,-18.315,0.366,4.396,15.751,0.733
11,Sweden,Member,Member,2002-09-15,11420,Liberal People’s Party,FP,Liberal,13.394,48,349,12.354,0,0,0,0.932,0,0.233,6.061,6.061,0,0,4.429,2.098,0,0,0,0,1.632,0,0,5.361,3.73,1.865,0,0,0,1.632,0,0,0.6990000000000001,2.331,0.233,0,1.399,0,0,8.392,4.429,5.594,2.331,0,10.49,0,0.233,0,2.098,0,3.03,2.331,0,0,0.932,0,0,0,1.632,7.459000000000001,0.932,2.098,6.76,7.925,0.233
11,Sweden,Member,Member,2002-09-15,11520,Christian Democrats,Kd,Religious Democratic,9.15,33,349,6.024,0,0,0,0,0,0.301,3.916,1.205,0,0.301,6.024,1.807,0,0,0.301,0,2.41,0,0,2.41,2.108,1.205,0,0,0.301,1.205,0,0,1.205,0.904,0,0,1.807,0,0,10.542,0.301,4.819,10.843,0,9.036,0,0,0,15.663,0,6.325,0,0,0,1.807,0,0.904,0.602,0.301,5.422,6.325,1.205,4.217000000000001,15.663,0.301
11,Sweden,Member,Member,2002-09-15,11620,Moderate Coalition Party,MSP,Conservative,15.256,55,349,6.619,0,0,0,0.709,0,0.236,3.31,4.255,0,0,11.584,1.418,0,0,0.236,0,2.364,0,0,10.638,5.674,0.709,0,0,0,0.709,0.473,0,1.182,4.255,0,0,11.111,0,0,2.364,0,7.329,1.418,0.709,4.728,0,0.236,0,2.6,0,6.856,0,0,0,0.946,0.473,0.946,0.236,0,5.674,38.061,0.709,21.749,8.747,0.236
11,Sweden,Member,Member,2002-09-15,11810,Centre Party,CP,Agrarian,6.193000000000001,22,349,6.844,0.38,0,0,0,0,0,3.042,1.901,0,0,3.042,4.183,0,0,4.943000000000001,0,2.281,0,0,3.042,9.506,0.38,0,0,0,0.76,0,0,1.521,1.141,0,0,5.323,0,0,9.886,1.521,3.802,8.365,0,4.183,0,0,0,0.76,0,3.042,5.703,0.38,0,0.38,0,0.38,1.521,0,11.787,10.646,0.38,8.365,12.167,0
11,Sweden,Member,Member,2006-09-17,11110,Green Ecology Party,MP,Ecological,5.244,19,349,0.505,0,0,0,0,1.01,0.505,2.02,0,0,1.01,6.566,1.515,0,0,3.03,0,0,0,0,0,3.535,1.01,0,1.01,0,0,1.01,0,0,5.556,3.535,0,0,0,0,17.172,3.535,13.131,16.667,0,2.02,0,0,0,0,0,4.04,3.03,0,0,0.505,0,2.02,0,0,6.061,-11.616,4.545,0,29.798,1.515
11,Sweden,Member,Member,2006-09-17,11220,Left Party,V,Leftist,5.850000000000001,22,349,0,0,0,2.057,0,0.514,0.514,1.799,0,0,2.314,2.571,2.314,0,0,1.028,0,0,0,3.342,0,0.514,0.257,1.028,0.257,0.257,0,7.455,0.257,1.542,4.627,10.797,2.314,0,0.257,0,5.398,0.771,13.111,11.568,0,2.828,0,0,0,0.257,0,1.799,1.285,1.028,0,9.512,0,0,0,2.828,3.599,-35.99,12.082,0,24.679,1.028
11,Sweden,Member,Member,2006-09-17,11320,Social Democratic Labour Party,SAP,Social Democratic,34.994,130,349,0,0,0,0.254,1.018,0.254,1.527,2.29,1.018,0,0,1.781,0.254,0,0,1.018,0,0,0,2.036,0.509,1.018,0,0.254,0.254,0,0.254,3.562,0,2.29,7.379,3.817,1.272,1.018,0,0,5.089,3.308,5.852,23.664,0,6.616000000000001,0,2.799,0,0.254,0,3.308,3.053,0.509,0.254,1.018,0,0.254,0,3.053,7.888,-24.173,4.071,1.527,29.517,1.781
11,Sweden,Member,Member,2006-09-17,11420,Liberal People’s Party,FP,Liberal,7.537,28,349,0,0,0,0,0.496,0,0,0.661,0.661,0,0,3.967,0.496,0,0,0.165,0.331,0.165,1.157,9.091,3.471,4.628,0.661,0.661,0,0,0.992,4.132,0,0.661,4.463,0.661,0,0.8260000000000001,0,0,4.463,2.975,5.785,10.909,1.983,12.397,0,0.992,0,0,0.165,13.554,0.992,0.331,0,0,0.661,0,0.165,2.479,3.802,14.545,1.983,4.298,16.694,0
11,Sweden,Member,Member,2006-09-17,11520,Christian Democrats,Kd,Religious Democratic,6.593,24,349,0,0,0,0,0,0,0,2.419,0,0,0,4.032,0,0,0,1.613,0,0,0,0,5.645,6.452,4.839,0,0.806,0,0,4.032,0,0.806,1.613,0,0,0,0,0,7.258,0,5.645,15.323,2.419,11.29,0,2.419,0,7.258,0,0.806,7.258,0,0,1.613,2.419,0.806,0,0.806,2.419,0.806,4.839,5.645,20.968,0
11,Sweden,Member,Member,2006-09-17,11620,Moderate Coalition Party,MSP,Conservative,26.23,97,349,0,0,0,0,1.981,0.117,0.466,0.6990000000000001,3.73,0,0,6.76,1.049,0,0,0.466,0,0.583,0.35,1.399,1.865,4.545,0.35,1.282,0,0,0.233,6.061,0,1.282,7.343,0,0,2.331,0,0,6.76,0.466,3.73,13.52,0,8.625,0,0.466,0,2.098,0,8.042,1.865,0.583,0.233,1.515,0.466,0.8160000000000001,0,2.681,5.245,3.963,1.632,4.196,17.249,0.583
11,Sweden,Member,Member,2006-09-17,11810,Centre Party,CP,Agrarian,7.879,29,349,0,0,0,0,0,0,0.318,2.866,0.955,0,0,7.962,1.911,0,0,4.459000000000001,0,0.318,0,0.955,3.822,5.414,0,1.911,0,0,0,5.414,0.637,2.548,3.822,2.229,0,0,0,0,14.013,0,4.777,14.013,0.637,6.369,0,0.955,0,1.911,0,2.548,2.229,0,0,1.274,0.637,0.637,0,0,4.459000000000001,-4.459000000000001,4.14,3.822,18.79,0.318
11,Sweden,Member,Member,2010-09-19,11110,Green Ecology Party,MP,Ecological,7.34,25,349,0,0,0,0,0,1.908,0.763,0,0,0,0.763,6.107,0.763,0,0,1.145,0,0,0,1.145,0,5.725000000000001,1.145,0.382,0,0,0,5.344,0,0,8.779,0,0,0,0,0,23.282,3.053,7.634,11.832,0,9.924,0,0,0,0,0,3.053,2.672,0.382,0,1.145,0,0.382,0,1.145,1.527,-9.16,1.527,0,19.466,2.672
11,Sweden,Member,Member,2010-09-19,11220,Left Party,V,Leftist,5.600000000000001,19,349,0,0,0,0,0,0.787,0.394,0.394,0,0,0,8.268,1.969,0,0,0,0,0,0,10.236,0,0,0,1.181,0,0,0,3.937,0,0.394,1.575,0,0.787,0,0,0,12.205,0.787,16.535,16.142,0,3.15,0,0.394,0,0,0.394,0.394,6.299,0.394,0,12.992,0,0,0,0.394,0,-12.205,1.181,0,32.677,1.181
11,Sweden,Member,Member,2010-09-19,11320,Social Democratic Labour Party,SAP,Social Democratic,30.66,112,349,0,0,0,0,0,0.355,0.355,0.709,0,0,0,2.482,0.355,0,0,0.709,0,0,0,6.028,0,3.546,1.064,2.128,0.709,0.355,0,2.837,0,3.901,2.837,0,0,0,0,0,0.709,1.773,14.184,25.887,0,15.248,0,0,0,0.355,0,1.418,4.255,0,0,3.901,0.355,0,0,1.064,2.482,-32.27,3.191,0,40.071,0.709
